"species";"lon";"lat";"municipality";"adm1"
"Ruellia geminiflora";-43,7575;-9,230278;"Caracol";"Piauí"
"Ruellia geminiflora";-37,104081;-10,263511;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-79,7678;-4,0074;"Casanga";"Loja"
"Ruellia geminiflora";-38,596806;-8,221389;"Mirandiba";"Pernambuco"
"Ruellia geminiflora";-51,344722;-18,777778;"Caçu";"Goiás"
"Ruellia geminiflora";-36,651489;-9,747242;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-38,017222;-8,655278;"Ibimirim";"Pernambuco"
"Ruellia geminiflora";-51,344722;-18,777778;"Caçu";"Goiás"
"Ruellia geminiflora";-49,22;-22,813611;"Águas de Santa Bárbara";"Sp"
"Ruellia geminiflora";-37,414661;-9,6398;"Santana do Ipanema";"Alagoas"
"Ruellia geminiflora";-36,370169;-10,192314;"Marechal Deodoro";"Alagoas"
"Ruellia geminiflora";-36,4023;-9,620525;"Viçosa";"Alagoas"
"Ruellia geminiflora";-48,733333;-22,8;"Pratânia";"São Paulo"
"Ruellia geminiflora";-48,733333;-22,8;"Pratânia";"São Paulo"
"Ruellia geminiflora";-51,141389;-18,583889;"Caçu";"Goiás"
"Ruellia geminiflora";-46,676944;-11,670833;"Dianópolis";"Tocantins"
"Ruellia geminiflora";-47,871667;-15,950833;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-37,175156;-10,435956;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-51,141389;-18,583889;"Caçu";"Goiás"
"Ruellia geminiflora";-51,1;-18,75;"São Simão";"Goiás"
"Ruellia geminiflora";-46,676944;-11,670833;"Dianópolis";"Tocantins"
"Ruellia geminiflora";-55,051111;-29,616944;"São Francisco de Assis";"Rio Grande do Sul"
"Ruellia geminiflora";-36,239467;-10,035694;"Maceió";"Alagoas"
"Ruellia geminiflora";-36,651489;-9,747242;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-37,175156;-10,435956;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-55,051111;-29,616944;"São Francisco de Assis";"Rs"
"Ruellia geminiflora";-48,733333;-22,8;"Pratânia";"São Paulo"
"Ruellia geminiflora";-46;-20;"Capitólio";"Minas Gerais"
"Ruellia geminiflora";-46;-20;"Capitólio";"Minas Gerais"
"Ruellia geminiflora";-52,45087;4,96101;"97305|Macouria";"Guyane française"
"Ruellia geminiflora";-38,487631;-9,446836;"Água Branca";"Alagoas"
"Ruellia geminiflora";-38,487631;-9,446836;"Água Branca";"Alagoas"
"Ruellia geminiflora";-37,996667;-9,238056;"PARICONHA";"Alagoas"
"Ruellia geminiflora";-37,996666;-9,238055;"PARICONHA";"Al"
"Ruellia geminiflora";-38,668519;-9,405711;"Pariconha";"Alagoas"
"Ruellia geminiflora";-36,898222;-7,470556;"São José dos Cordeiros";"Paraíba"
"Ruellia geminiflora";-39,329119;-8,386058;"Cabrobó";"Pernambuco"
"Ruellia geminiflora";-36,160022;-10,303078;"São Miguel dos Campos";"Alagoas"
"Ruellia geminiflora";-37,494175;-9,888433;"Olho D'água das Flores.";"Alagoas"
"Ruellia geminiflora";-54,355556;-20,603333;"Campo Grande";"Mato Grosso do Sul"
"Ruellia geminiflora";-36,898222;-7,470556;"São José dos Cordeiros";"Paraíba"
"Ruellia geminiflora";-40,632778;-19,988333;"Santa Maria de Jetibá";"Espírito Santo"
"Ruellia geminiflora";-40,632778;-19,988333;"Santa Maria de Jetibá";"Espírito Santo"
"Ruellia geminiflora";-36,489444;-7,246944;"Gurjão";"Paraíba"
"Ruellia geminiflora";-40,473056;-20,054722;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-51,717222;-17,923056;"Jataí";"Goiás"
"Ruellia geminiflora";-40,473056;-20,054722;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-51,717222;-17,923056;"Jataí";"Goiás"
"Ruellia geminiflora";-54,613333;-20,509167;"Campo Grande";"Mato Grosso do Sul"
"Ruellia geminiflora";-40,472778;-20,054444;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-48,243056;-12,8125;"PARANA";"Tocantins"
"Ruellia geminiflora";-48,348889;-14,128889;"Niquelândia";"Goiás"
"Ruellia geminiflora";-47,895556;-15,7675;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-49,899722;-24,175556;"Arapoti";"Paraná"
"Ruellia geminiflora";-48,243055;-12,8125;"PARANA";"To"
"Ruellia geminiflora";-51,623889;-17,086944;"Caiapônia";"Goiás"
"Ruellia geminiflora";-44,729722;-22,2175;"Alagoa";"Minas Gerais"
"Ruellia geminiflora";-44,96025;-20,272667;"Moeda";"Minas Gerais"
"Ruellia geminiflora";-49,899694;-24,1755;"Arapoti";"Pr"
"Ruellia geminiflora";-48,243055;-12,8125;"Paranã";"Tocantins"
"Ruellia geminiflora";-49,916667;-20,733333;"Macaubal";"São Paulo"
"Ruellia geminiflora";-40,470556;-20,059167;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-43,435278;-8,968333;"Caracol";"Piauí"
"Ruellia geminiflora";-40,470556;-20,059167;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-40,470556;-20,059167;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-40,470556;-20,058611;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-40,470639;-20,058611;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-40,470556;-20,058333;"Santa Leopoldina";"Espírito Santo"
"Ruellia geminiflora";-55,958889;-14,558056;"Nobres";"Mato Grosso"
"Ruellia geminiflora";-55,958889;-14,558056;"Nobres";"Mato Grosso"
"Ruellia geminiflora";-85,349222;10,775083;"Curubandé";"Guanacaste"
"Ruellia geminiflora";-85,349222;10,775083;"Curubandé";"Guanacaste"
"Ruellia geminiflora";-85,349222;10,775083;"Curubandé";"Guanacaste"
"Ruellia geminiflora";-51,769167;-17,076944;"Caiapônia";"Goiás"
"Ruellia geminiflora";-52,292222;-17,135833;"Caiapônia";"Goiás"
"Ruellia geminiflora";-43,404444;-18,254444;"Datas";"Minas Gerais"
"Ruellia geminiflora";-37;-8,5;"Arcoverde";"Pernambuco"
"Ruellia geminiflora";-36,991389;-8,449444;"Arcoverde";"Pernambuco"
"Ruellia geminiflora";-48,745333;-22,820083;"Pratânia";"São Paulo"
"Ruellia geminiflora";-43,678778;-18,429111;"Datas";"Minas Gerais"
"Ruellia geminiflora";-48,233056;-12,805;"Paranã";"Tocantins"
"Ruellia geminiflora";-44,19;-21,115;"Tiradentes";"Minas Gerais"
"Ruellia geminiflora";-47,470833;-6,581667;"TOCANTINOPOLIS";"Tocantins"
"Ruellia geminiflora";-47,470833;-6,581667;"TOCANTINOPOLIS";"To"
"Ruellia geminiflora";-55,151944;-19,739722;"Corguinho";"Mato Grosso do Sul"
"Ruellia geminiflora";-55,151944;-19,739722;"Corguinho";"Mato Grosso do Sul"
"Ruellia geminiflora";-51,995278;-18,439444;"Serranópolis";"Goiás"
"Ruellia geminiflora";-50,358333;-22,588889;"Assis";"Sp"
"Ruellia geminiflora";-51,995278;-18,439444;"Serranópolis";"Goiás"
"Ruellia geminiflora";-47,899722;-15,929722;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-49,4864;-19,5356;"Campina Verde";"Minas Gerais"
"Ruellia geminiflora";-40,120833;-6,600278;"Aiuaba";"Ceará"
"Ruellia geminiflora";-42,633333;-19,683333;"Marliéria";"Minas Gerais"
"Ruellia geminiflora";-48,133611;-18,006111;"Goiandira";"Goiás"
"Ruellia geminiflora";-51,711944;-17,900278;"Jataí";"Goiás"
"Ruellia geminiflora";-48,133611;-18,006111;"Goiandira";"Goiás"
"Ruellia geminiflora";-51,711944;-17,900278;"Jataí";"Goiás"
"Ruellia geminiflora";-52,994444;-19,0575;"Paranaíba";"Mato Grosso do Sul"
"Ruellia geminiflora";-54,646389;-20,442778;"Campo Grande";"Mato Grosso do Sul"
"Ruellia geminiflora";-48,743278;-22,813944;"Pratânia";"São Paulo"
"Ruellia geminiflora";-46,67278;-11,66972;"DIANOPOLIS";"To"
"Ruellia geminiflora";-49,465;-18,9689;"Ituiutaba";"Minas Gerais"
"Ruellia geminiflora";-34,866667;-7,433333;"João Pessoa";"Paraíba"
"Ruellia geminiflora";-52,405556;-17,633889;"Mineiros";"Goiás"
"Ruellia geminiflora";-47,251111;-20,115;"Pedregulho";"São Paulo"
"Ruellia geminiflora";-52,405556;-17,633889;"Mineiros";"Goiás"
"Ruellia geminiflora";-47,926667;-15,731389;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,419444;-20,197222;"Pedregulho";"São Paulo"
"Ruellia geminiflora";-48,74351;-22,8143704;"Pratânia";"Sp"
"Ruellia geminiflora";-35,741667;-6,558333;"Araruna";"Paraíba"
"Ruellia geminiflora";-49,316389;-20,708056;"São José do Rio Preto";"São Paulo"
"Ruellia geminiflora";-47,866667;-15,916667;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-35,741667;-6,558333;"Araruna";"Paraíba"
"Ruellia geminiflora";-44,632833;-15,666528;"Januária";"Minas Gerais"
"Ruellia geminiflora";-47,887778;-15,744444;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-34,950278;-8,012778;"Betânia/Floresta";"Pernambuco"
"Ruellia geminiflora";-34,950278;-8,012778;"Betânia/Floresta";"Pernambuco"
"Ruellia geminiflora";-57;-16,116111;"Cáceres";"Mato Grosso"
"Ruellia geminiflora";-34,866667;-7,433333;"João Pessoa";"Paraíba"
"Ruellia geminiflora";-46,756389;-20,367778;"Delfinópolis";"Minas Gerais"
"Ruellia geminiflora";-51,692778;-17,929444;"Jataí";"Goiás"
"Ruellia geminiflora";-51,692778;-17,929444;"Jataí";"Goiás"
"Ruellia geminiflora";-34,950278;-8,012778;"Betânia/Floresta";"Pernambuco"
"Ruellia geminiflora";-34,950278;-8,012778;"Betânia/Floresta";"Pernambuco"
"Ruellia geminiflora";-47,833333;-15,866667;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-37,285647;-9,642592;"Estrela de Alagoas";"Alagoas"
"Ruellia geminiflora";-35,460594;-7,692483;"Camutanga";"Pernambuco"
"Ruellia geminiflora";-52,424722;-14,523056;"Nova Xavantina";"Mato Grosso"
"Ruellia geminiflora";-52,424444;-14,522778;"Nova Xavantina";"Mato Grosso"
"Ruellia geminiflora";-52,42;-14,52;"Nova Xavantina";"Mato Grosso"
"Ruellia geminiflora";-4,818889;-1,35;"MINACU";"Goiás"
"Ruellia geminiflora";-48,19417;-13,50944;"MINACU";"Go"
"Ruellia geminiflora";-36,501544;-10,071606;"Marechal Deodoro";"Alagoas"
"Ruellia geminiflora";-43,688889;-18,294722;"Diamantina";"Minas Gerais"
"Ruellia geminiflora";-48,436944;-10,355278;"Porto Nacional";"Tocantins"
"Ruellia geminiflora";-48,437056;-10,355333;"Porto Nacional";"Tocantins"
"Ruellia geminiflora";-48,436944;-10,355278;"Porto Nacional";"Tocantins"
"Ruellia geminiflora";-48,983333;-22,466667;"Agudos";"São Paulo"
"Ruellia geminiflora";-57,574444;-27,591111;"Mburucuyá";"Corrientes"
"Ruellia geminiflora";-37,110994;-10,265469;"Arapiraca";"Alagoas"
"Ruellia geminiflora";-57,962222;-27,986667;"Mburucuyá";"Corrientes"
"Ruellia geminiflora";-51,1;-18,75;"Goiás";"Goiás"
"Ruellia geminiflora";-83,402778;9,1;"Pilas";"Puntarenas"
"Ruellia geminiflora";-83,2875;9,036111;"Potrero Grande";"Puntarenas"
"Ruellia geminiflora";-46,85;-20,333333;"Delfinópolis";"Minas Gerais"
"Ruellia geminiflora";-37,958333;-9,645556;"Canindé de São Francisco";"Sergipe"
"Ruellia geminiflora";-46,85;-20,333333;"Delfinópolis";"Minas Gerais"
"Ruellia geminiflora";-40,678056;-19,814167;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-37,756667;-9,601944;"Piranhas";"Alagoas"
"Ruellia geminiflora";-40,678056;-19,814167;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-37,703294;-9,585417;"Itaíba";"Pernambuco"
"Ruellia geminiflora";-48,435278;-10,359167;"Porto Nacional";"Tocantins"
"Ruellia geminiflora";-4,8;-1,338056;"CAVALCANTE";"Goiás"
"Ruellia geminiflora";-48;-13,38111;"CAVALCANTE";"Go"
"Ruellia geminiflora";-46,498056;-12,978611;"Campos Belos";"Goiás"
"Ruellia geminiflora";-37,645678;-10,139814;"Jaramataia";"Alagoas"
"Ruellia geminiflora";-36,331828;-9,938194;"Maceió";"Alagoas"
"Ruellia geminiflora";-35,833333;-8,8;"Maraial";"Pernambuco"
"Ruellia geminiflora";-49,377222;-21,042778;"Potirendaba";"São Paulo"
"Ruellia geminiflora";-51,717222;-17,923056;"Jataí";"Goiás"
"Ruellia geminiflora";-43,938056;-19,921389;"Belo Horizonte";"Mg"
"Ruellia geminiflora";-43,938056;-19,921389;"Belo Horizonte";"Mg"
"Ruellia geminiflora";-43,938056;-19,921389;"Belo Horizonte";"Mg"
"Ruellia geminiflora";-51,717222;-17,923056;"Jataí";"Goiás"
"Ruellia geminiflora";-35,741755;-6,971994;"Areia";"Paraíba"
"Ruellia geminiflora";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia geminiflora";-43,983611;-20,096944;"Nova Lima";"Minas Gerais"
"Ruellia geminiflora";-35,2325;-7,096389;"Sapé";"Paraíba"
"Ruellia geminiflora";10;-48,311667;"Palmas";"Tocantins"
"Ruellia geminiflora";-37,321297;-9,409258;"Quipapá";"Pernambuco"
"Ruellia geminiflora";-38,483333;-12,5;"São Sebastião do Passé";"Bahia"
"Ruellia geminiflora";-52,509722;-21,996389;"Anaurilândia";"Mato Grosso do Sul"
"Ruellia geminiflora";-47,583333;-10,65;"Lagoa do Tocantins";"Tocantins"
"Ruellia geminiflora";-47,583333;-10,65;"Tocantins";"Tocantins"
"Ruellia geminiflora";-47,583333;-10,65;"Tocantins";"Tocantins"
"Ruellia geminiflora";-36;-8,31;"Caruaru";"Pernambuco"
"Ruellia geminiflora";-53,1725;-13,026111;"Gaúcha do Norte";"Mato Grosso"
"Ruellia geminiflora";-56,45;-14,333333;"Diamantino";"Mato Grosso"
"Ruellia geminiflora";-56,183333;-14,533333;"Nobres";"Mato Grosso"
"Ruellia geminiflora";-56,45;-14,333333;"Diamantino";"Mato Grosso"
"Ruellia geminiflora";-56,266667;-14,566667;"Diamantino";"Mato Grosso"
"Ruellia geminiflora";-56,75;-14,15;"Diamantino";"Mato Grosso"
"Ruellia geminiflora";-35,796667;-8,233333;"Bezerros";"Pernambuco"
"Ruellia geminiflora";-56,25;-14,6;"Diamantino";"Mato Grosso"
"Ruellia geminiflora";-56,183333;-14,533333;"Nobres";"Mato Grosso"
"Ruellia geminiflora";-56,45;-14,333333;"Diamantino";"Mato Grosso"
"Ruellia geminiflora";-40,440586;-13,264661;"Iaçu";"Bahia"
"Ruellia geminiflora";-56,5;-13,85;"São José do Rio Claro";"Mato Grosso"
"Ruellia geminiflora";-56,5;-13,85;"São José do Rio Claro";"Mato Grosso"
"Ruellia geminiflora";-55,04;-14,45;"Nova Brasilândia";"Mato Grosso"
"Ruellia geminiflora";-56,5;-13,85;"São José do Rio Claro";"Mato Grosso"
"Ruellia geminiflora";-50,6692;-11,2222;"Luciara";"Mato Grosso"
"Ruellia geminiflora";-35,760583;-8,834986;"Maraial";"Pernambuco"
"Ruellia geminiflora";-47,801944;-13,816667;"Cavalcante";"Goiás"
"Ruellia geminiflora";-45,985278;-15,318611;"Formoso";"Minas Gerais"
"Ruellia geminiflora";-14,811944;-13,813056;"Cavalcante";"Goiás"
"Ruellia geminiflora";-47,433333;-20,216667;"Pedregulho";"Sp"
"Ruellia geminiflora";-44,486667;-14,962778;"Januária";"Minas Gerais"
"Ruellia geminiflora";-43,983611;-20,093056;"Brumadinho";"Minas Gerais"
"Ruellia geminiflora";-54,966667;-14,733333;"Nova Brasilândia";"Mato Grosso"
"Ruellia geminiflora";-55,633333;-14,683333;"Rosário Oeste";"Mato Grosso"
"Ruellia geminiflora";-54,966667;-14,733333;"Nova Brasilândia";"Mato Grosso"
"Ruellia geminiflora";-54,966667;-14,733333;"Nova Brasilândia";"Mato Grosso"
"Ruellia geminiflora";-45,001111;-15,173889;"Formoso";"Minas Gerais"
"Ruellia geminiflora";-45,493333;-11,118611;"Formosa do Rio Preto";"Bahia"
"Ruellia geminiflora";-45,003056;-15,294444;"Formoso";"Minas Gerais"
"Ruellia geminiflora";-45,493333;-11,118611;"Formosa do Rio Preto";"Bahia"
"Ruellia geminiflora";-45,384167;-11,114444;"Formosa do Rio Preto";"Bahia"
"Ruellia geminiflora";-45,003056;-15,294444;"Formoso";"Minas Gerais"
"Ruellia geminiflora";-48,45;-14,496111;"Niquelândia";"Goiás"
"Ruellia geminiflora";-37,442717;-9,566736;"Minador do Negrão";"Alagoas"
"Ruellia geminiflora";-35,833333;-8,8;"Maraial";"Pernambuco"
"Ruellia geminiflora";-35,728333;-8,470556;"Bonito";"Pernambuco"
"Ruellia geminiflora";-35,760583;-8,834986;"Maraial";"Pernambuco"
"Ruellia geminiflora";-50,06888;-20,45933;"Votuporanga";"São Paulo"
"Ruellia geminiflora";-40,530278;-19,971389;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-40,530278;-19,971389;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-47,3837006;-21,9671713;"Pirassununga";"Sp"
"Ruellia geminiflora";-39,133333;-16,383333;"Santa Cruz Cabrália";"Bahia"
"Ruellia geminiflora";-49,201667;-24,085;"Itararé";"São Paulo"
"Ruellia geminiflora";-49,0525;-24,073611;"Itapeva";"São Paulo"
"Ruellia geminiflora";-35,395556;-8,141667;"Pombos";"Pernambuco"
"Ruellia geminiflora";-34,978056;-7,114167;"Santa Rita";"Paraíba"
"Ruellia geminiflora";-56,1325;-15,646667;"Várzea Grande";"Mato Grosso"
"Ruellia geminiflora";-56,1325;-15,646667;"Várzea Grande";"Mato Grosso"
"Ruellia geminiflora";-56,1325;-15,646667;"Várzea Grande";"Mato Grosso"
"Ruellia geminiflora";-56,1325;-15,646667;"Várzea Grande";"Mato Grosso"
"Ruellia geminiflora";-36,272222;-7,390833;"São João do Cariri";"Paraíba"
"Ruellia geminiflora";-36,272222;-7,390833;"São João do Cariri";"Paraíba"
"Ruellia geminiflora";-49,3317;-24,1125;"Itararé";"São Paulo"
"Ruellia geminiflora";-85,360278;10,788333;"Cañas Dulces";"Guanacaste"
"Ruellia geminiflora";-51,41;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-47,871667;-15,933333;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-34,9075;-7,26;"Conde";"Paraíba"
"Ruellia geminiflora";-47,933333;-15,883333;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-51,410556;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-51,41;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-51,41;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-43,897778;-3,553056;"Vargem Grande";"Maranhão"
"Ruellia geminiflora";-40,530278;-19,971389;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-47,3;-21,266667;"Cajuru";"São Paulo"
"Ruellia geminiflora";-47,3;-21,266667;"Cajuru";"São Paulo"
"Ruellia geminiflora";-47,3;-21,266667;"Cajuru";"São Paulo"
"Ruellia geminiflora";-46,833333;-17,1875;"Paracatu";"Minas Gerais"
"Ruellia geminiflora";-46,833333;-17,1875;"Paracatu";"Minas Gerais"
"Ruellia geminiflora";-40,530278;-19,971389;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-51,410556;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-51,410556;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-44,476864;-6,392611;"Mirador";"Maranhão"
"Ruellia geminiflora";-44,466667;-18,883333;"Curvelo";"Minas Gerais"
"Ruellia geminiflora";-44,28;-18,53;"Curvelo";"Minas Gerais"
"Ruellia geminiflora";-47,893611;-15,951944;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-44,466667;-18,883333;"Curvelo";"Minas Gerais"
"Ruellia geminiflora";-41,3;-13,416667;"Ibiquera";"Bahia"
"Ruellia geminiflora";-61,833333;3,583333;"Boa Vista";"Roraima"
"Ruellia geminiflora";-61,833333;3,583333;"Boa Vista";"Roraima"
"Ruellia geminiflora";-43,8;-20,233333;"Itabirito";"Minas Gerais"
"Ruellia geminiflora";-40,530278;-19,971389;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-40,530278;-19,971389;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-47,833333;-15,5;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,833333;-15,5;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-48,738611;-22,566667;"Botucatu";"São Paulo"
"Ruellia geminiflora";-48,284722;-22,8;"Botucatu";"São Paulo"
"Ruellia geminiflora";-48,738611;-22,566667;"Botucatu";"São Paulo"
"Ruellia geminiflora";-47,9;-16,05;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-15,616667;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-16,05;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-16,05;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-16,05;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-16,05;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-16,05;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-15,616667;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,9;-15,5;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-51,410556;-20,394444;"Selvíria";"Mato Grosso do Sul"
"Ruellia geminiflora";-38,162222;-10,603056;"Carira";"Sergipe"
"Ruellia geminiflora";-40,3925;-10,416667;"Curaçá";"Bahia"
"Ruellia geminiflora";-51,4;-11,1;"Luciara";"Mato Grosso"
"Ruellia geminiflora";-48,284722;-22,8;"Botucatu";"São Paulo"
"Ruellia geminiflora";-51,666667;-11,166667;"Luciara";"Mato Grosso"
"Ruellia geminiflora";-40,506944;-19,936667;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-40,506944;-19,936667;"Santa Teresa";"Espírito Santo"
"Ruellia geminiflora";-49,71667;-16,95;"GUAPO";"Go"
"Ruellia geminiflora";-56,39;-18,19;"Corumbá";"Mato Grosso do Sul"
"Ruellia geminiflora";-56,65;-18,316667;"Corumbá";"Mato Grosso do Sul"
"Ruellia geminiflora";-79,55;-3,785;"Salati";"El Oro"
"Ruellia geminiflora";-36,497222;-10,184106;"Marechal Deodoro";"Alagoas"
"Ruellia geminiflora";-47,856389;-15,856389;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-48,033333;-15,766667;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-36,168828;-10,308642;"São Miguel dos Campos";"Alagoas"
"Ruellia geminiflora";-55,533333;-1,583333;"Pará";"Pará"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-46,564722;-21,838889;"Poços de Caldas";"Minas Gerais"
"Ruellia geminiflora";-47,929722;-15,779722;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,929722;-15,779722;"Brasília";"Distrito Federal"
"Ruellia geminiflora";-47,518889;-14,136111;"Alto Paraíso de Goiás";"Goiás"
"Ruellia geminiflora";-42,366667;-4,966667;"União";"Piauí"
"Ruellia geminiflora";-47,335556;-15,540833;"Formosa";"Goiás"
"Ruellia geminiflora";-80,2069;-4,31;"Zapotillo";"Loja"
"Ruellia geminiflora";-58,833591;-27,481031;"Arroio S. Juan";"Corrientes"
"Ruellia geminiflora";-58,833591;-27,481031;"Arroio S. Juan";"Corrientes"
"Ruellia geminiflora";-35,691389;-6,963333;"Areia";"Paraíba"
